year,month,date,day,time,lineup,canceled,postponed,soldOut
2013,August,25,Sun,9:30pm,The Brooklyn What | DJ Bob Nastanovich of Pavement,False,False,False

2013,August,26,Mon,5:00pm,Austrinaut | Derek and Jeff | Jazzy Jeww | Memory Surfer | Strange Matter,False,False,False

2013,August,27,Tue,5:30pm,Roo  The Howl | Field Division | Stephanie Dorman,False,False,False

2013,August,28,Wed,8:30pm,Satellite | Jillette Johnson | MaryBeth Doran,False,False,False

2013,August,29,Thu,8:30pm,Berwanger | Love Songs For Lonely Monsters | Foxholes,False,False,False

2013,August,30,Fri,5:00pm,Pat Tape Flemings BDAY Party at the PBR Bar | Wolves In The Attic | PURE GUT | Quick Piss | Fitzhume,False,False,False

2013,August,30,Fri,8:30pm,Rose Windows | Land of Blood and Sunshine | Ramona Muse,False,False,False

2013,August,31,Sat,7:30pm,The New Bodies | The River Monks | Dustin Smith  the Sunday Silos | Crystal City | Danny Wolf,False,False,False

2013,August,31,Sat,9:00pm,MemCave at the PBR Bar,False,False,False

2013,July,1,Mon,5:00pm,Northern Faces,False,False,False

2013,July,3,Wed,8:30pm,LORD BISHOP | Hotsawce,False,False,False

2013,July,4,Thu,5:00pm,July 4th Blast at the PBR Bar | Land of Blood and Sunshine | Christopher The Conquered | Diamonds For Eyes | Is Home Is,False,False,False

2013,July,4,Thu,9:00pm,Dj Pretty Good  Dj Fairly Comprehensive at the PBR Bar,False,False,False

2013,July,5,Fri,10:30pm,The Wheelers | Wolves In The Attic | Kiriko,False,False,False

2013,July,5,Fri,11:00pm,8035 Afterbirth at the PBR Bar,False,False,False

2013,July,6,Sat,10:30pm,The Poison Control Center | Ramona and the Swimsuits | PURE GUT,False,False,False

2013,July,6,Sat,11:00pm,8035 Afterbirth at the PBR Bar,False,False,False

2013,July,7,Sun,7:30pm,The Telescopes | The Vandelles | LSD and the Search for God | Dresden Style,False,False,False

2013,July,8,Mon,7:30pm,California Wives | My Gold Mask | Steve Robinson and The Foundation,False,False,False

2013,July,9,Tue,7:30pm,OURS | Luna Arcade | Vaudeville,False,False,False

2013,July,10,Wed,7:30pm,Vieux Farka Toure | Morley,False,False,False

2013,July,11,Thu,6:00pm,Grand Marquis,False,False,False

2013,July,11,Thu,9:30pm,Alice Sweet Alice | Hath No Fury | Pets With Human Names,False,False,False

2013,July,12,Fri,9:00pm,Maxilla Blue at the PBR Bar | Qwazaar  Batsauce | Lady Daisey,False,False,False

2013,July,12,Fri,9:30pm,Making Movies | Laradee  the Positives,False,False,False

2013,July,13,Sat,5:00pm,Secondary Grey | Black Star Alliance | REED | Tanner Buckley,False,False,False

2013,July,13,Sat,9:00pm,D.O.P.E. Clique at the PBR Bar,False,False,False

2013,July,13,Sat,9:30pm,Why Make Clocks | Twinsmith | Pets With Human Names,False,False,False

2013,July,14,Sun,7:30pm,Parallels | Is Home Is,False,False,False

2013,July,15,Mon,5:00pm,The AGONIST | As For You | Hours of Decay | Apathy Syndrome,False,False,False

2013,July,15,Mon,9:30pm,Malcolm Holcombe | The Smoking Flowers,False,False,False

2013,July,16,Tue,7:30pm,Dibigode | In Rooms | Marybeth Doran,False,False,False

2013,July,17,Wed,4:45pm,Hundredth | Counterparts | Being As An Ocean | Heart to Heart | They Will Repent | Buster Casey,False,False,False

2013,July,18,Thu,8:30pm,Jenny Dalton | Why Make Clocks,False,False,False

2013,July,19,Fri,5:00pm,Twenty 2 Salute | Infinite Signal | Charlie Siren | Mistaken For Halos,False,False,False

2013,July,19,Fri,9:00pm,prettygirlhatemachine at the PBR Bar | Kris Adams,False,False,False

2013,July,19,Fri,9:30pm,Christopher The Conquered | H.D. Harmsen  the Electrophones | Dylan Sires and Neighbors | Captains of Flowered Porch,False,False,False

2013,July,20,Sat,5:30pm,Sadgiqacea | Hivelords | Deplorable Immaculacy,False,False,False

2013,July,20,Sat,9:00pm,Canby at the PBR Bar,False,False,False

2013,July,20,Sat,9:30pm,Blackburner,False,False,False

2013,July,21,Sun,4:00pm,Mrs. Skannotto | Spacecamp | Deaf Kids at Play | Sally | Weekends with Forrest | Cause for Concern,False,False,False

2013,July,22,Mon,5:00pm,Survay Says | The Glashtens | Beach Toys | The Contra Social,False,False,False

2013,July,23,Tue,5:00pm,Volumes | Amass The Grave | Violent Fade | Intentions | A Life Worth Fighting For,False,False,False

2013,July,23,Tue,9:30pm,The River Monks | Terriers | MR NASTI,False,False,False

2013,July,24,Wed,5:00pm,Huntronik | Austrinaut | Quick Piss | Wild Rumpus,False,False,False

2013,July,24,Wed,9:30pm,The Joint Chiefs of Math | MediumPENIS | White Women,False,False,False

2013,July,25,Thu,5:30pm,HRVRD | Tires,False,False,False

2013,July,25,Thu,9:30pm,Union Specific | Randy Burk and The Prisoners,False,False,False

2013,July,26,Fri,5:00pm,The Seed Of Something | Skamp | Fetal Pig | The Mourning Electric,False,False,False

2013,July,26,Fri,9:00pm,Skin of Earth at the PBR Bar,False,False,False

2013,July,26,Fri,9:30pm,Jackie Queedoray | Doctor Dentist,False,False,False

2013,July,27,Sat,4:30pm,Still the Skys Limit | Steel N Candy | Helforstout | Foxholes | Reed,False,False,False

2013,July,27,Sat,9:00pm,Parranderos Latin Combo at the PBR Bar,False,False,False

2013,July,27,Sat,9:30pm,Like Tides | The Usual Things | Bad Friends,False,False,False

2013,July,28,Sun,4:00pm,Battle of the Bands,False,False,False

2013,July,28,Sun,9:30pm,The Bumping Uglies | Fetal Pig | Vaj of Courage | Nate Logsdon of Mumfords,False,False,False

2013,July,29,Mon,8:30pm,Wiping Out Thousands | Trouble Lights | Is Home Is,False,False,False

2013,July,30,Tue,5:30pm,The Escatones | Longbottom Leaf | Pets With Human Names,False,False,False

2013,July,31,Wed,8:30pm,Hank  Cupcakes | Heloise  The Savoir Faire | 4010,False,False,False

2013,June,1,Sat,8:00pm,Night Beds | Jenny O.,False,False,False

2013,June,1,Sat,9:00pm,DJ BROdacious at the PBR Bar,False,False,False

2013,June,2,Sun,3:00pm,Battle of the Bands,False,False,False

2013,June,3,Mon,5:00pm,Sea of Treachery | Guardians | They Will Repent | Intentions | The Life I Breathe | I | Evolve,False,False,False

2013,June,4,Tue,5:00pm,Micawber | The History of Hope | Primal Decay | Divided | Ignore the Script,False,False,False

2013,June,5,Wed,8:30pm,Pimpbot,False,False,False

2013,June,6,Thu,5:00pm,Love Songs For Lonely Monsters | New Member Charles | Dark Horse Patrol | Typical Males,False,False,False

2013,June,6,Thu,9:30pm,Skypiper | Canby | Zachary Harper,False,False,False

2013,June,7,Fri,5:00pm,BOYS | The Seed of Something | Dhobi Fats | Los Drugs,False,False,False

2013,June,7,Fri,9:00pm,Is Home Is at the PBR Bar,False,False,False

2013,June,7,Fri,9:30pm,Dylan Sires and Neighbors | Twins | Captains of the Flowered Porch,False,False,False

2013,June,8,Sat,5:00pm,Tajh | LT | Smoov Criminal | Subject 1ne,False,False,False

2013,June,8,Sat,9:00pm,Christopher The Conquered at the PBR Bar,False,False,False

2013,June,8,Sat,9:30pm,The Wheelers | Mantis Pincers | Quick Piss,False,False,False

2013,June,10,Mon,5:30pm,BlueEyed Son | Stone Mills | Lighthouse Band,False,False,False

2013,June,11,Tue,5:30pm,Clockwork | Old Folks Home | Matt Haydon,False,False,False

2013,June,12,Wed,7:30pm,Hands | Foxholes | Tourist | MaryBeth Doran,False,False,False

2013,June,13,Thu,5:00pm,YHaD | Kilo Kellz | Lou | Moe Dollaz | IC Bands | Subjec1ne,False,False,False

2013,June,14,Fri,6:30pm,Hey Marseilles | Phox,False,False,False

2013,June,14,Fri,9:00pm,No Good Deed at the PBR Bar,False,False,False

2013,June,14,Fri,9:30pm,Rusty Maples | The River Monks | Diamonds For Eyes,False,False,False

2013,June,15,Sat,6:00pm,Vandaveer | Max Jury,False,False,False

2013,June,15,Sat,9:00pm,Ramona Muse at the PBR Bar,False,False,False

2013,June,15,Sat,9:30pm,The Lovely Bad Things | Wyatt Blair | The Jitz,False,False,False

2013,June,16,Sun,6:00pm,Skeletonwitch | DRUIDS,False,False,False

2013,June,16,Sun,9:30pm,Pressed And | It Is Rain In My Face | Is Home Is,False,False,False

2013,June,17,Mon,5:00pm,The Paramedic | One Year Later,False,False,False

2013,June,18,Tue,4:30pm,Disaster Strikes | Pyroklast | Panther | Ghostbusters,False,False,False

2013,June,19,Wed,5:00pm,Tiger Blue | The Getaway Scene | Street Thieves | Hawaiian Shirt Day,False,False,False

2013,June,19,Wed,9:30pm,Nearly Flightless | The Contra Social,False,False,False

2013,June,20,Thu,8:00pm,The Cave Singers | Ryans Tigers  Bears,False,False,False

2013,June,21,Fri,6:00pm,Forgetters | The Seed of Something,False,False,False

2013,June,21,Fri,9:00pm,North of Grand at the PBR Bar,False,False,False

2013,June,21,Fri,9:30pm,The Royalty | Radiation City | Dupond Dupont | Ramona Muse,False,False,False

2013,June,22,Sat,6:00pm,Pieta Brown | Eric Kennedy,False,False,False

2013,June,22,Sat,9:00pm,Little Ruckus at the PBR Bar,False,False,False

2013,June,22,Sat,9:30pm,The Brilliant Beast | Panther Ray | The Real Action,False,False,False

2013,June,23,Sun,5:00pm,DWHY | Sam Lachow | Spacecamp | Kemyst  LQ | PNut | Live Free | Lil Scoobee,False,False,False

2013,June,24,Mon,6:00pm,Unknown Mortal Orchestra | Bass Drum of Death,False,False,False

2013,June,24,Mon,9:30pm,Evangelicals | Companion | Ramona Muse,False,False,False

2013,June,25,Tue,5:30pm,Longbottom Leaf | The Few | Haunter,False,False,False

2013,June,26,Wed,5:00pm,Science | The Days We Go Hunting | Fred Sinatra | The JoLisa Smiths,False,False,False

2013,June,27,Thu,8:30pm,Comedy Zombie,False,False,False

2013,June,28,Fri,6:30pm,Garrison Starr | P.J. Pacifico,False,False,False

2013,June,28,Fri,9:00pm,The Uplift at the PBR Bar,False,False,False

2013,June,28,Fri,9:30pm,The Blank Tapes | In Rooms | Lucca Soria,False,False,False

2013,June,29,Sat,5:00pm,The Jackboys | The 400 Boys | Yung Drunk Stains | Chino G | Swagg Team | Randy Pipeman Duncan | Ray da Don,False,False,False

2013,June,29,Sat,9:00pm,Dustin Smith  The Sunday Silos at the PBR Bar,False,False,False

2013,June,29,Sat,9:30pm,The Wheelers | The Slats | Pookey Bleum | DJ Bob Nastynovich,False,False,False

2013,June,30,Sun,6:30pm,The Smokin Weazles | FSC,False,False,False

2013,May,1,Wed,5:30pm,Skating Polly | Quick Piss | Dhobi Fats | Lesbian Poetry,False,False,False

2013,May,2,Thu,5:00pm,Michale Graves | Switchblade Saturdays | Die Mutts | Suit Little Sister,False,False,False

2013,May,3,Fri,5:30pm,Mad Wheel Starfish | The Mourning Electric | Tyrannosaurus Flex,False,False,False

2013,May,3,Fri,9:30pm,Th3rdz | Speciez | Emcee Edge | Gadema w Richie Daggers,False,False,False

2013,May,4,Sat,6:30pm,James McCartney,False,False,False

2013,May,4,Sat,9:30pm,SLOTHS BACHELOR PARTY | Wolves In The Attic | Dj Pretty Bad,False,False,False

2013,May,5,Sun,5:00pm,The Bunny The Bear | Deception Of A Ghost | Ignore The Script,False,False,False

2013,May,5,Sun,9:30pm,La Armada | Living Victim | Make Your Mark | Wrecking Ball,False,False,False

2013,May,6,Mon,8:30pm,Mad Anthony | Foxholes | Pets With Human Names,False,False,False

2013,May,7,Tue,8:30pm,Adam Faucett | Dillon Hodges | Dang Felton,False,False,False

2013,May,8,Wed,6:00pm,Generationals | Brass Bed,False,False,False

2013,May,8,Wed,9:30pm,Noahs Ark Was A Spaceship | Fetal Pig | Love Songs For Lonely Monsters,False,False,False

2013,May,9,Thu,7:30pm,The Great American Canyon Band CANCELED,False,False,False

2013,May,10,Fri,6:30pm,Damien Jurado | Canby,False,False,False

2013,May,10,Fri,9:30pm,Young Man | Dustin Smith  the Sunday Silos | Annalibera,False,False,False

2013,May,11,Sat,6:00pm,Colin Gilmore | Sonny Humbucker Band,False,False,False

2013,May,11,Sat,9:30pm,The Laureates | New Member Charles | Wolves In The Attic,False,False,False

2013,May,12,Sun,5:00pm,I.L.L. Networking Show,False,False,False

2013,May,14,Tue,8:30pm,Spongecake  the Fluff Ramblers | Smoothsayers | Chick With Dick,False,False,False

2013,May,16,Thu,5:00pm,No Good Deed | One Hundred Mondays | Nothing but the Taco,False,False,False

2013,May,17,Fri,6:30pm,Stuart Davis,False,False,False

2013,May,17,Fri,9:30pm,Operation Buttercow Flight of the Buttercow,False,False,False

2013,May,18,Sat,5:00pm,The Locals | Wolves In The Attic | Satellite State | Spidercake,False,False,False

2013,May,18,Sat,9:30pm,Randy Burk  the Prisoners | The Colt Walkers,False,False,False

2013,May,19,Sun,5:00pm,Knockout Kid | The News Can Wait | Lake of Fat Kids | Super Powers,False,False,False

2013,May,20,Mon,8:30pm,Starkill | 6000 Wings  the Bended Bow,False,False,False

2013,May,22,Wed,4:30pm,Real Live Tigers | Julie Byrne | Lesbian Poetry | The Wookies | Cause for Concern,False,False,False

2013,May,23,Thu,6:00pm,Andrew W.K. | Little Ruckus | PURE GUT,False,False,False

2013,May,24,Fri,5:00pm,Amass The Grave | Ballet | Senseless Beauty | The Opportunist,False,False,False

2013,May,24,Fri,8:00pm,Daft Punk Listening  Film Viewing Party at the PBR Bar,False,False,False

2013,May,24,Fri,9:30pm,Limbs | Mighty Shady,False,False,False

2013,May,25,Sat,5:30pm,Oktane Gang | Tre D Crazi | Gadema | Ryan Nixon | Ace,False,False,False

2013,May,25,Sat,9:00pm,ALL BUGS at the PBR Bar,False,False,False

2013,May,25,Sat,9:30pm,Takin Care of Birthdays,False,False,False

2013,May,26,Sun,1:00pm,Stones Graduation Party,False,False,False

2013,May,26,Sun,5:00pm,Mews Memorial Rage  Rot Party | Tires | Land of Blood and Sunshine | Ramona and the Swimsuits | Arynn | Stewardesses | Quick Piss | MediumPenis,False,False,False

2013,May,27,Mon,7:30pm,The Travel Guide | Japanese Game Show | The Host Country | The New Bodies,False,False,False

2013,May,29,Wed,8:00pm,John Fullbright | Ruston Kelly,False,False,False

2013,May,30,Thu,8:30pm,Comedy Zombie,False,False,False

2013,May,31,Fri,5:00pm,Christopher The Conquered | H.D. Harmsen | Lesbian Poetry | Person Whale,False,False,False

2013,May,31,Fri,9:00pm,John the Bastard at the PBR Bar | Roland and Arthur,False,False,False

2013,May,31,Fri,9:30pm,Mentalease | Annalibera | I Am The Navigator | Doctor Dentist,False,False,False

2013,April,1,Mon,8:30pm,Mutilation Rites | INTER ARMA | Skin Of Earth | John The Bastard,False,False,False

2013,April,2,Tue,7:30pm,Dtective | Gloom Balloon | Annalibera | The Beach Toys,False,False,False

2013,April,3,Wed,5:00pm,Terror Pigeon Dance Revolt | METH DAD | Is Home Is | Los Drugs,False,False,False

2013,April,3,Wed,9:30pm,Boats | Foxholes | Dang Felton,False,False,False

2013,April,4,Thu,8:30pm,This Must Be The Band | Grood,False,False,False

2013,April,5,Fri,6:30pm,Psychostick | Polkadot Cadaver | Downtown Brown | Dark Mirror | Astral Space,False,False,False

2013,April,6,Sat,5:30pm,You Me  Apollo | The Host Country,False,False,False

2013,April,6,Sat,9:30pm,Ghosts of Guyana | Bite My Tongue | Callens Mudmen | Dresden Style | DJ Tanner Tanner,False,False,False

2013,April,7,Sun,6:30pm,Denison Witmer | Noah Gundersen,False,False,False

2013,April,7,Sun,9:30pm,Mason Reed | The Spicy Pickles Jazz Band,False,False,False

2013,April,8,Mon,5:00pm,Beach Day | Chains Of Love | Quick Piss | Ramona Muse,False,False,False

2013,April,8,Mon,9:30pm,Promised Land | Karen Meat  the Players,False,False,False

2013,April,9,Tue,6:00pm,Maddi3Epping | Krzybby,False,False,False

2013,April,9,Tue,9:30pm,Bo  The Locomotive | Clockwork Calling,False,False,False

2013,April,10,Wed,4:45pm,Everyone Dies In Utah | The Overseer | Bleach Blonde | The Impact of Reason | Intentions,False,False,False

2013,April,11,Thu,4:30pm,The Greenery | To The Wind | Street Thieves | Infinite Signal,False,False,False

2013,April,11,Thu,9:30pm,B. Dolan | Toki Wright | Mike Mictlan of Doomtree | prettygirlhatemachine,False,False,False

2013,April,12,Fri,7:00pm,Bringing Hawaii,False,False,False

2013,April,12,Fri,9:30pm,Fierce Bad Rabbit | Naive Melodies,False,False,False

2013,April,13,Sat,5:00pm,Gross Domestic Product | Handlebar | Land of Blood and Sunshine | As For You | Jordan Mayland  the Thermal Detonators,False,False,False

2013,April,13,Sat,9:30pm,Gross Domestic Product | House of Large Sizes | The Wheelers | Wolves In The Attic,False,False,False

2013,April,14,Sun,6:00pm,John Davey | Erin Rae | Annalibera,False,False,False

2013,April,14,Sun,9:30pm,Dirty Fences CANCELED,False,False,False

2013,April,15,Mon,5:30pm,Justin Jones | The Colt Walkers | Pets With Human Names,False,False,False

2013,April,16,Tue,5:00pm,The Stone Foxes | Satellite State | Spacecamp | Person Whale,False,False,False

2013,April,16,Tue,9:30pm,Moonlight Grammar | FDR | Toby Diligent | Bandage Bleed Diamonds,False,False,False

2013,April,17,Wed,7:00pm,J.D. McPherson | Dustin Smith,False,False,False

2013,April,18,Thu,5:00pm,99 Bottles | Violent Knights | 6000 Wings  the Bended Bow,False,False,False

2013,April,18,Thu,9:30pm,Sorne | Is Home Is,False,False,False

2013,April,19,Fri,5:00pm,Dhobi Fats | Quick Piss | The Beaches | Stillborn Mammoth,False,False,False

2013,April,19,Fri,9:30pm,Rex Manning Day an Ode to the 90s,False,False,False

2013,April,20,Sat,5:30pm,Jaymay CANCELED,False,False,False

2013,April,20,Sat,8:30pm,Hes My Brother Shes My Sister | Ramona and the Swimsuits,False,False,False

2013,April,21,Sun,5:00pm,Broadway Calls | Muddy Rails | No Good Deed | 515,False,False,False

2013,April,21,Sun,9:30pm,IsIs | MediumPENIS,False,False,False

2013,April,22,Mon,8:00pm,Juice Mixie Awards Announcement Party | Trouble Lights,False,False,False

2013,April,23,Tue,5:00pm,Vampirates | Die Mutts | Nancy Grace Death Squad | Scarlett Isis and the Hooker Bodies | The Glashtens,False,False,False

2013,April,24,Wed,5:00pm,I Declare War | REFLECTIONS | Amass The Grave | They Will Repent | Hours Of Decay,False,False,False

2013,April,24,Wed,9:30pm,GoodcaT | The Uplift | River Glen,False,False,False

2013,April,25,Thu,6:00pm,Early Graves | Approaching Nain,False,False,False

2013,April,25,Thu,9:30pm,Fort Frances | Canby,False,False,False

2013,April,26,Fri,5:30pm,Viva Montesa | The Usual Things | Bad Friends,False,False,False

2013,April,26,Fri,9:30pm,My Gold Mask | Clocks  Clouds | Is Home Is | Unknown Component,False,False,False

2013,April,27,Sat,5:00pm,Playing Our Part Earth Month Benefit | Cause for Concern | Crystal City | The Getaway Scene | Stone Mills,False,False,False

2013,April,27,Sat,9:30pm,H.D. Harmsen  the Electrophones | Gloom Balloon | Derek Lambert,False,False,False

2013,April,28,Sun,3:00pm,Battle of the Bands,False,False,False

2013,April,29,Mon,7:30pm,Quiet Hollers | Patterson215 | Ben Wantland | Luke Fox,False,False,False

2013,April,30,Tue,6:00pm,Josiah Leming | One Love,False,False,False
